company,country,product,region,effective_datetime,price_local_per_litre,currency,unit,delta_local_per_litre,source_name,source_url,extraction_method
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-05-01T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-05-01T00:00:00Z,3.18,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-05-01T00:00:00Z,2.88,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-05-01T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-05-08T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-05-08T00:00:00Z,3.1,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-05-08T00:00:00Z,2.8,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-05-08T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-05-15T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-05-15T00:00:00Z,3.07,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-05-15T00:00:00Z,2.77,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-05-15T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-05-22T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-05-22T00:00:00Z,3.1,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-05-22T00:00:00Z,2.8,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-05-22T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-05-29T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-05-29T00:00:00Z,3.1,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-05-29T00:00:00Z,2.77,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-05-29T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-06-05T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-06-05T00:00:00Z,3.07,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-06-05T00:00:00Z,2.74,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-06-05T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-06-12T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-06-12T00:00:00Z,3.07,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-06-12T00:00:00Z,2.74,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-06-12T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-06-19T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-06-19T00:00:00Z,3.14,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-06-19T00:00:00Z,2.81,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-06-19T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-06-26T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-06-26T00:00:00Z,3.21,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-06-26T00:00:00Z,2.88,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-06-26T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-07-03T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-07-03T00:00:00Z,3.18,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-07-03T00:00:00Z,2.85,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-07-03T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-07-10T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-07-10T00:00:00Z,3.18,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-07-10T00:00:00Z,2.88,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-07-10T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-07-17T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-07-17T00:00:00Z,3.21,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-07-17T00:00:00Z,2.91,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-07-17T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-07-24T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-07-24T00:00:00Z,3.21,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-07-24T00:00:00Z,2.91,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-07-24T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-07-31T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-07-31T00:00:00Z,3.17,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-07-31T00:00:00Z,2.91,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-07-31T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-08-07T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-08-07T00:00:00Z,3.17,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-08-07T00:00:00Z,2.94,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-08-07T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-08-14T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-08-14T00:00:00Z,3.13,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-08-14T00:00:00Z,2.9,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-08-14T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-08-21T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-08-21T00:00:00Z,3.13,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-08-21T00:00:00Z,2.85,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-08-21T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-08-28T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-08-28T00:00:00Z,3.16,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-08-28T00:00:00Z,2.88,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-08-28T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-09-04T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-09-04T00:00:00Z,3.16,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-09-04T00:00:00Z,2.88,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-09-04T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-09-11T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-09-11T00:00:00Z,3.18,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-09-11T00:00:00Z,2.9,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-09-11T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-09-18T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-09-18T00:00:00Z,3.21,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-09-18T00:00:00Z,2.93,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-09-18T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-09-25T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-09-25T00:00:00Z,3.21,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-09-25T00:00:00Z,2.93,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-09-25T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-09-30T00:00:00Z,2.6,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-09-30T00:00:00Z,3.21,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-09-30T00:00:00Z,2.93,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-09-30T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol BUDI95 subsidy,Malaysia,2025-09-30T00:00:00Z,1.99,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol SKPS subsidy,Malaysia,2025-09-30T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-10-09T00:00:00Z,2.6,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-10-09T00:00:00Z,3.18,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-10-09T00:00:00Z,2.93,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-10-09T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol BUDI95 subsidy,Malaysia,2025-10-09T00:00:00Z,1.99,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol SKPS subsidy,Malaysia,2025-10-09T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-10-16T00:00:00Z,2.6,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-10-16T00:00:00Z,3.18,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-10-16T00:00:00Z,2.93,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-10-16T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol BUDI95 subsidy,Malaysia,2025-10-16T00:00:00Z,1.99,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol SKPS subsidy,Malaysia,2025-10-16T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-10-23T00:00:00Z,2.6,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-10-23T00:00:00Z,3.14,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-10-23T00:00:00Z,2.89,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-10-23T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol BUDI95 subsidy,Malaysia,2025-10-23T00:00:00Z,1.99,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol SKPS subsidy,Malaysia,2025-10-23T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-10-30T00:00:00Z,2.6,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-10-30T00:00:00Z,3.2,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-10-30T00:00:00Z,2.95,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-10-30T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol BUDI95 subsidy,Malaysia,2025-10-30T00:00:00Z,1.99,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol SKPS subsidy,Malaysia,2025-10-30T00:00:00Z,2.05,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON95 petrol,Malaysia,2025-11-06T00:00:00Z,2.6,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,RON97 petrol,Malaysia,2025-11-06T00:00:00Z,3.2,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel Peninsular Malaysia,Peninsular Malaysia,2025-11-06T00:00:00Z,3.02,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
Government of Malaysia,Malaysia,Diesel East Malaysia,East Malaysia,2025-11-06T00:00:00Z,2.15,MYR,MYR/litre,NA,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
