row_id,company,country,product,product_normalized,fuel_family,region,effective_datetime,year,month,day,price_local_per_litre,currency,unit,delta_local_per_litre,has_delta,is_e10,is_e5,is_diesel,price_band,source_name,source_url,extraction_method
4404,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-08-07T00:00:00Z,2025,8,7,19600,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4405,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-08-14T00:00:00Z,2025,8,14,19350,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4406,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-08-21T00:00:00Z,2025,8,21,19460,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4407,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-08-28T00:00:00Z,2025,8,28,19770,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4408,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-09-04T00:00:00Z,2025,9,4,19850,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4409,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-09-11T00:00:00Z,2025,9,11,19750,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4410,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-09-18T00:00:00Z,2025,9,18,19980,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4411,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-09-25T00:00:00Z,2025,9,25,19610,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4412,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-10-02T00:00:00Z,2025,10,2,19620,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4413,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-10-09T00:00:00Z,2025,10,9,19130,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4414,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-10-16T00:00:00Z,2025,10,16,19220,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4415,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-10-23T00:00:00Z,2025,10,23,19050,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4416,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-10-30T00:00:00Z,2025,10,30,19760,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4417,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-11-06T00:00:00Z,2025,11,6,19760,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4418,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-11-13T00:00:00Z,2025,11,13,19840,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4419,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-11-20T00:00:00Z,2025,11,20,19800,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4420,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-11-27T00:00:00Z,2025,11,27,19800,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4421,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-12-04T00:00:00Z,2025,12,4,19820,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4422,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-12-11T00:00:00Z,2025,12,11,19610,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4423,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-12-18T00:00:00Z,2025,12,18,19230,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4424,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-12-25T00:00:00Z,2025,12,25,18710,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4425,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2025-12-31T00:00:00Z,2025,12,31,18430,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4426,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-01-08T00:00:00Z,2026,1,8,18230,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4427,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-01-15T00:00:00Z,2026,1,15,18370,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4428,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-01-22T00:00:00Z,2026,1,22,18280,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4429,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-01-29T00:00:00Z,2026,1,29,18330,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4430,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-02-05T00:00:00Z,2026,2,5,18430,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4431,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-02-12T00:00:00Z,2026,2,12,18830,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4432,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-02-20T00:00:00Z,2026,2,20,18630,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4433,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-02-26T00:00:00Z,2026,2,26,19520,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4434,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-03-05T00:00:00Z,2026,3,5,21440,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4435,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-03-07T00:00:00Z,2026,3,7,25220,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4436,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-03-11T00:00:00Z,2026,3,11,22950,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4437,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-03-12T00:00:00Z,2026,3,12,22500,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4438,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-03-19T00:00:00Z,2026,3,19,27170,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,high_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4439,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-03-24T00:00:00Z,2026,3,24,30110,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,high_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4440,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-03-25T00:00:00Z,2026,3,25,28070,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,high_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4441,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-03-27T00:00:00Z,2026,3,27,23320,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4442,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-04-02T00:00:00Z,2026,4,2,23860,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4443,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-04-03T00:00:00Z,2026,4,3,25420,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4444,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-04-08T00:00:00Z,2026,4,8,24730,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4445,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-04-09T00:00:00Z,2026,4,9,22340,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4446,Petrolimex,Vietnam,xang e5 ron 92 ii zone1 price,xang e5 ron 92 ii zone1 price,E5,Vietnam,2026-04-16T00:00:00Z,2026,4,16,22590,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4447,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2022-12-01T00:00:00Z,2022,12,1,22100,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4448,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2022-12-12T00:00:00Z,2022,12,12,20740,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4449,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2022-12-21T00:00:00Z,2022,12,21,20740,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4450,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-01-01T00:00:00Z,2023,1,1,21440,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4451,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-01-03T00:00:00Z,2023,1,3,21770,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4452,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-01-11T00:00:00Z,2023,1,11,21770,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4453,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-01-30T00:00:00Z,2023,1,30,22760,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4454,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-02-13T00:00:00Z,2023,2,13,23310,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4455,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-02-21T00:00:00Z,2023,2,21,22990,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4456,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-03-01T00:00:00Z,2023,3,1,22860,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4457,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-03-13T00:00:00Z,2023,3,13,23250,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4458,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-03-21T00:00:00Z,2023,3,21,22460,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4459,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-04-03T00:00:00Z,2023,4,3,22520,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4460,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-04-11T00:00:00Z,2023,4,11,23630,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4461,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-04-21T00:00:00Z,2023,4,21,23130,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4462,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-05-04T00:00:00Z,2023,5,4,21850,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4463,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-05-11T00:00:00Z,2023,5,11,20530,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4464,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-05-22T00:00:00Z,2023,5,22,20880,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4465,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-06-01T00:00:00Z,2023,6,1,21280,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4466,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-06-12T00:00:00Z,2023,6,12,21280,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4467,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-06-21T00:00:00Z,2023,6,21,21280,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4468,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-07-03T00:00:00Z,2023,7,3,20870,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4469,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-07-11T00:00:00Z,2023,7,11,20810,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4470,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-07-21T00:00:00Z,2023,7,21,22060,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,low_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4471,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-08-01T00:00:00Z,2023,8,1,23240,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4472,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-08-11T00:00:00Z,2023,8,11,23270,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4473,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-08-21T00:00:00Z,2023,8,21,23790,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4474,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-09-05T00:00:00Z,2023,9,5,23930,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
4475,Petrolimex,Vietnam,xang e5 ron 92 ii zone2 price,xang e5 ron 92 ii zone2 price,E5,Vietnam,2023-09-11T00:00:00Z,2023,9,11,23930,VND,VND/litre,NA,FALSE,FALSE,TRUE,FALSE,medium_vnd,Kaggle Weekly Fuel Prices in Vietnam,https://www.kaggle.com/datasets/suthcong/fuel-prices-in-vietnam,kaggle_input_dataset
